2010,6.3,21.81,Kinect Adventures!(X360),X360
2013,8.1,16.27,Grand Theft Auto V(X360),X360
2011,3.4,14.73,Call of Duty: Modern Warfare 3(X360),X360
2010,6.3,14.61,Call of Duty: Black Ops(X360),X360
2012,4.8,13.67,Call of Duty: Black Ops II(X360),X360
2009,6.3,13.47,Call of Duty: Modern Warfare 2(X360),X360
2007,7.8,12.12,Halo 3(X360),X360
2008,7.9,11.01,Grand Theft Auto IV(X360),X360
2013,2.6,10.25,Call of Duty: Ghosts(X360),X360
2010,7.9,9.86,Halo: Reach(X360),X360
2012,7,9.71,Halo 4(X360),X360
2007,8.4,9.31,Call of Duty 4: Modern Warfare(X360),X360
2011,8.4,8.79,The Elder Scrolls V: Skyrim(X360),X360
2004,8.2,8.49,Halo 2(XB),XB
2008,7.6,7.38,Call of Duty: World at War(X360),X360
2011,7.4,7.32,Battlefield 3(X360),X360
2008,7.7,6.75,Gears of War 2(X360),X360
2001,8.6,6.43,Halo: Combat Evolved(XB),XB
2009,7.1,6.34,Halo 3: ODST(X360),X360
2010,9,6.32,Red Dead Redemption(X360),X360
2011,7.8,6.21,Gears of War 3(X360),X360
2010,7.4,6.19,Kinect Sports(X360),X360
2006,8.3,6.09,Gears of War(X360),X360
2007,7.7,5.54,Assassin's Creed(X360),X360
2009,8,5.49,Forza Motorsport 3(X360),X360
2014,7.9,5.48,Grand Theft Auto V(XOne),XOne
2012,6.7,5.29,Assassin's Creed III(X360),X360
2014,5.4,5.27,Call of Duty: Advanced Warfare(XOne),XOne
2009,8.8,5.26,Assassin's Creed II(X360),X360
2012,6.1,5.16,FIFA Soccer 13(X360),X360
2010,6.5,5.1,Fable III(X360),X360
2008,8.5,4.93,Fallout 3(X360),X360
2011,8.7,4.73,Batman: Arkham City(X360),X360
2011,8.2,4.57,Forza Motorsport 4(X360),X360
2007,7.9,4.53,Guitar Hero III: Legends of Rock(X360),X360
2015,6.4,4.48,Halo 5: Guardians(XOne),XOne
2006,8.7,4.38,The Elder Scrolls IV: Oblivion(X360),X360
2014,4.9,4.29,Call of Duty: Advanced Warfare(X360),X360
2008,6.5,4.27,Fable II(X360),X360
2015,6.2,4.22,Fallout 4(XOne),XOne
2013,4.2,4.22,FIFA 14(X360),X360
2011,7.2,4.19,Assassin's Creed: Revelations(X360),X360
2010,8.1,4.05,Fallout: New Vegas(X360),X360
2007,8.3,4.05,Forza Motorsport 2(X360),X360
2009,8.6,3.97,Left 4 Dead 2(X360),X360
2008,7.5,3.76,LEGO Indiana Jones: The Original Adventures(X360),X360
2010,7.5,3.52,FIFA Soccer 11(X360),X360
2008,7.9,3.51,Left 4 Dead(X360),X360
2014,4.1,3.5,Assassin's Creed: Unity(XOne),XOne
2009,7.5,3.5,Resident Evil 5(X360),X360
2010,8.3,3.49,Assassin's Creed: Brotherhood(X360),X360
2009,8.7,3.48,Batman: Arkham Asylum(X360),X360
2013,5.6,3.48,Battlefield 4(X360),X360
2010,8.6,3.47,Battlefield: Bad Company 2(X360),X360
2009,8.2,3.44,Borderlands(X360),X360
2008,7.9,3.38,LEGO Batman: The Videogame(X360),X360
2014,5.5,3.37,Destiny(XOne),XOne
2013,7.9,3.3,Assassin's Creed IV: Black Flag(X360),X360
2015,7.5,3.28,Gears of War: Ultimate Edition(XOne),XOne
2015,4.4,3.25,FIFA 16(XOne),XOne
2014,7.2,3.23,Halo: The Master Chief Collection(XOne),XOne
2010,7.6,3.17,Dance Central(X360),X360
2010,8.9,3.1,Mass Effect 2(X360),X360
2012,8.2,3.05,Borderlands 2(X360),X360
2008,7.4,3.04,Kung Fu Panda(X360),X360
2012,5.8,3.04,Mass Effect 3(X360),X360
2008,8.1,3.03,Saints Row 2(X360),X360
2002,8.5,3.02,Tom Clancy's Splinter Cell(XB),XB
2012,8.6,3,Far Cry 3(X360),X360
2012,7.2,3,NBA 2K13(X360),X360
2014,6.4,2.95,Titanfall(XOne),XOne
2009,7.3,2.94,Street Fighter IV(X360),X360
2013,4.3,2.92,Call of Duty: Ghosts(XOne),XOne
2014,4.2,2.92,FIFA 15(X360),X360
2007,8.7,2.91,Mass Effect(X360),X360
2008,6.8,2.89,Sega Superstars Tennis(X360),X360
2012,5.8,2.86,Madden NFL 13(X360),X360
2002,8.7,2.86,The Elder Scrolls III: Morrowind(XB),XB
2009,6.1,2.83,Madden NFL 10(X360),X360
2007,8.9,2.83,BioShock(X360),X360
2008,6.7,2.77,Star Wars: The Force Unleashed(X360),X360
2011,7.6,2.76,Saints Row: The Third(X360),X360
2011,7.8,2.7,L.A. Noire(X360),X360
2006,6.5,2.7,Call of Duty 3(X360),X360
2011,5.9,2.69,Madden NFL 12(X360),X360
2010,5.7,2.69,Madden NFL 11(X360),X360
2004,8.5,2.66,Fable(XB),XB
2008,6.3,2.66,Guitar Hero: World Tour(X360),X360
2016,5.5,2.65,FIFA 17(XOne),XOne
2010,8,2.63,Skate 3(X360),X360
2009,7.2,2.62,Halo Wars(X360),X360
2011,7.7,2.62,NBA 2K12(X360),X360
2009,7.5,2.62,FIFA Soccer 10(X360),X360
2010,6.7,2.61,Medal of Honor(X360),X360
2007,7.4,2.57,LEGO Star Wars: The Complete Saga(X360),X360
2009,7.9,2.56,Dragon Age: Origins(X360),X360
2008,7,2.53,Madden NFL 09(X360),X360
2013,4.9,2.52,NBA 2K14(X360),X360
2006,7.5,2.5,Marvel: Ultimate Alliance(X360),X360
2008,7.7,2.47,Pure(X360),X360
2016,3.1,2.42,Call of Duty: Infinite Warfare(XOne),XOne
2015,6.1,2.42,Madden NFL 16(XOne),XOne
2008,7.8,2.42,Tom Clancy's Rainbow Six: Vegas 2(X360),X360
2011,8.1,2.4,Halo: Combat Evolved Anniversary(X360),X360
2011,6.9,2.37,Dead Island(X360),X360
2007,6.4,2.37,Madden NFL 08(X360),X360
2010,5.5,2.37,Zumba Fitness(X360),X360
2008,8.5,2.35,Midnight Club: Los Angeles(X360),X360
2011,2.9,2.35,Kinect: Disneyland Adventures(X360),X360
2015,6.2,2.34,NBA 2K16(XOne),XOne
2011,6.5,2.34,Kinect Sports: Season Two(X360),X360
2004,8.7,2.28,Need for Speed Underground 2(XB),XB
2010,7.1,2.28,The Sims 3(X360),X360
2016,8.2,2.25,Battlefield 1(XOne),XOne
2013,7.4,2.23,Assassin's Creed IV: Black Flag(XOne),XOne
2013,5.6,2.23,Madden NFL 25(X360),X360
2013,7.6,2.22,LEGO Marvel Super Heroes(X360),X360
2007,8.1,2.2,Guitar Hero II(X360),X360
2013,5.9,2.2,Forza Motorsport 5(XOne),XOne
2008,8.3,2.2,Rock Band 2(X360),X360
2010,7,2.2,Need for Speed: Hot Pursuit(X360),X360
2010,8.2,2.2,BioShock 2(X360),X360
2003,9.2,2.19,Star Wars: Knights of the Old Republic(XB),XB
2006,7.5,2.18,Saints Row(X360),X360
2014,5.4,2.18,FIFA 15(XOne),XOne
2016,6.9,2.16,Tom Clancy's The Division(XOne),XOne
2010,6.3,2.16,Final Fantasy XIII(X360),X360
2001,8.2,2.12,Project Gotham Racing(XB),XB
2011,8.3,2.1,Mortal Kombat(X360),X360
2010,8.1,2.09,NBA 2K11(X360),X360
2006,7.6,2.08,Dead Rising(X360),X360
2011,8.5,2.08,Portal 2(X360),X360
2009,7.9,2.06,UFC 2009 Undisputed(X360),X360
2007,7.1,2.05,Need for Speed: ProStreet(X360),X360
2014,5.5,2.05,Madden NFL 15(X360),X360
2011,8.2,2.04,Dance Central 2(X360),X360
2005,8.1,2.03,Call of Duty 2(X360),X360
2011,7.7,2.02,Just Dance 3(X360),X360
2013,6.6,2.02,Battlefield 4(XOne),XOne
2012,8.4,1.96,Forza Horizon(X360),X360
2006,8.3,1.95,Tom Clancy's Rainbow Six: Vegas(X360),X360
2012,5,1.95,Resident Evil 6(X360),X360
2005,8.6,1.95,Grand Theft Auto: San Andreas(XB),XB
2008,8,1.94,FIFA Soccer 09(X360),X360
2013,8.5,1.93,BioShock Infinite(X360),X360
2008,7.5,1.93,Mortal Kombat vs. DC Universe(X360),X360
2014,4.7,1.92,Destiny(X360),X360
2009,6.5,1.91,Need for Speed: Shift(X360),X360
2013,7.5,1.88,Batman: Arkham Origins(X360),X360
2005,6.7,1.86,Madden NFL 06(XB),XB
2007,8.9,1.82,The Orange Box(X360),X360
2006,6,1.8,Madden NFL 07(X360),X360
2015,7.9,1.8,Forza Motorsport 6(XOne),XOne
2001,8.6,1.77,Dead or Alive 3(XB),XB
2002,6.1,1.76,Tom Clancy's Ghost Recon(XB),XB
2004,9.1,1.75,Star Wars: Battlefront(XB),XB
2007,8,1.75,Crackdown(X360),X360
2012,3.5,1.74,Kinect Star Wars(X360),X360
2012,7.1,1.73,Hitman: Absolution(X360),X360
2014,6.3,1.72,NBA 2K15(XOne),XOne
2004,7.6,1.72,Madden NFL 2005(XB),XB
2012,7.9,1.71,Dishonored(X360),X360
2003,8.7,1.71,Need for Speed Underground(XB),XB
2008,5.9,1.68,Need For Speed: Undercover(X360),X360
2005,8.9,1.67,Star Wars: Battlefront II(XB),XB
2013,6.5,1.66,Saints Row IV(X360),X360
2012,7.2,1.66,LEGO Batman 2: DC Super Heroes(X360),X360
2006,6.3,1.65,Need for Speed Carbon(X360),X360
2008,7.6,1.64,Army of Two(X360),X360
2014,7.5,1.63,Far Cry 4(XOne),XOne
2004,9.1,1.63,ESPN NFL 2K5(XB),XB
2014,3,1.63,NBA 2K15(X360),X360
2012,7.8,1.62,Max Payne 3(X360),X360
2006,8,1.62,Viva Pinata(X360),X360
2010,3.1,1.62,Kinectimals(X360),X360
2011,6.7,1.6,Rage(X360),X360
2010,8,1.6,Just Cause 2(X360),X360
2008,6.7,1.59,Far Cry 2(X360),X360
2008,7.9,1.58,SoulCalibur IV(X360),X360
2013,6.8,1.57,Dead Rising 3(XOne),XOne
2013,5.4,1.57,Gears of War: Judgment(X360),X360
2014,5.8,1.57,Watch Dogs(XOne),XOne
2015,2.9,1.57,FIFA 16(X360),X360
2014,6.4,1.57,Madden NFL 15(XOne),XOne
2012,8.5,1.56,Need for Speed: Most Wanted(X360),X360
2003,8.5,1.55,Tom Clancy's Rainbow Six 3(XB),XB
2010,8,1.55,LEGO Harry Potter: Years 1-4(X360),X360
2010,7.8,1.55,Mafia II(X360),X360
2006,8,1.54,Tom Clancy's Ghost Recon Advanced Warfighter(X360),X360
2011,8.6,1.51,Dead Space 2(X360),X360
2002,6.9,1.49,Medal of Honor: Frontline(XB),XB
2010,6.9,1.49,Dead Rising 2(X360),X360
2015,6.6,1.49,Batman: Arkham Knight(XOne),XOne
2008,7.1,1.48,007: Quantum of Solace(X360),X360
2011,7.8,1.48,LEGO Star Wars III: The Clone Wars(X360),X360
2004,8.6,1.48,Tom Clancy's Splinter Cell: Pandora Tomorrow(XB),XB
2012,7.2,1.47,Tom Clancy's Ghost Recon: Future Soldier(X360),X360
2006,8.8,1.47,Fight Night Round 3(X360),X360
2008,7.7,1.46,Battlefield: Bad Company(X360),X360
2011,6,1.45,Homefront(X360),X360
2013,6.5,1.44,Disney Infinity(X360),X360
2010,5.7,1.43,Star Wars: The Force Unleashed II(X360),X360
2007,6.8,1.43,WWE SmackDown vs Raw 2008(X360),X360
2010,5,1.43,Kinect Joy Ride(X360),X360
2009,8.5,1.41,Sonic's Ultimate Genesis Collection(X360),X360
2013,6.6,1.41,Diablo III(X360),X360
2009,8.1,1.4,Fight Night Round 4(X360),X360
2002,7.5,1.4,Spider-Man: The Movie(XB),XB
2008,8.7,1.4,Dead Space(X360),X360
2014,8.2,1.4,Forza Horizon 2(XOne),XOne
2013,7.9,1.38,Injustice: Gods Among Us(X360),X360
2003,7.8,1.38,True Crime: Streets of LA(XB),XB
2013,6.1,1.38,Ryse: Son of Rome(XOne),XOne
2015,7.3,1.38,Mortal Kombat X(XOne),XOne
2015,8,1.38,Rise of the Tomb Raider(XOne),XOne
2011,8.3,1.38,Sonic Generations(X360),X360
2011,8.3,1.37,Deus Ex: Human Revolution(X360),X360
2004,8.6,1.37,Star Wars Knights of the Old Republic II: The Sith Lords(XB),XB
2004,8.9,1.36,Tom Clancy's Ghost Recon 2(XB),XB
2011,6,1.36,Need for Speed: The Run(X360),X360
2014,5.9,1.36,Titanfall(X360),X360
2008,6.9,1.35,Burnout Paradise(X360),X360
2014,8,1.35,Middle-Earth: Shadow of Mordor(XOne),XOne
2016,6.2,1.35,Gears of War 4(XOne),XOne
2007,7.9,1.35,FIFA Soccer 08(X360),X360
2008,8,1.34,Devil May Cry 4(X360),X360
2011,7.5,1.34,Crysis 2(X360),X360
2005,7.4,1.34,Doom 3(XB),XB
2015,6.9,1.34,Tom Clancy's Rainbow Six: Siege(XOne),XOne
2006,7.1,1.34,Lost Planet: Extreme Condition(X360),X360
2010,8.1,1.33,Alan Wake(X360),X360
2013,5.7,1.32,Skylanders SWAP Force(X360),X360
2010,6.7,1.32,UFC Undisputed 2010(X360),X360
2010,7.5,1.32,Your Shape: Fitness Evolved(X360),X360
2015,9.2,1.31,The Witcher 3: Wild Hunt(XOne),XOne
2009,7.8,1.31,[Prototype](X360),X360
2004,7.2,1.31,Burnout 3: Takedown(XB),XB
2009,8.6,1.3,The Beatles: Rock Band(X360),X360
2012,6.6,1.3,Skylanders Giants(X360),X360
2009,7,1.3,Tekken 6(X360),X360
2015,6.1,1.3,Assassin's Creed Syndicate(XOne),XOne
2015,7.8,1.29,Dying Light(XOne),XOne
2015,8.4,1.28,The Elder Scrolls Online(XOne),XOne
2014,7.2,1.27,The LEGO Movie Videogame(X360),X360
2008,7.2,1.27,NBA 2K9(X360),X360
2003,9.1,1.27,Tony Hawk's Underground(XB),XB
2011,6.3,1.27,WWE '12(X360),X360
2012,8,1.27,WWE '13(X360),X360
2014,5,1.25,Watch Dogs(X360),X360
2005,8.5,1.25,Need for Speed: Most Wanted(X360),X360
2005,8.1,1.24,Star Wars Episode III: Revenge of the Sith(XB),XB
2016,5.9,1.23,Madden NFL 17(XOne),XOne
2004,8.8,1.23,Ninja Gaiden(XB),XB
2002,8.1,1.23,Crash Bandicoot: The Wrath of Cortex(XB),XB
2012,8.5,1.23,LEGO The Lord of the Rings(X360),X360
2008,6.7,1.23,Guitar Hero: Aerosmith(X360),X360
2001,8.3,1.22,Max Payne(XB),XB
2001,6.9,1.21,Fuzion Frenzy(XB),XB
2004,7.8,1.21,Call of Duty: Finest Hour(XB),XB
2015,5.1,1.21,Battlefield: Hardline(XOne),XOne
2003,7.1,1.2,Enter the Matrix(XB),XB
2015,5.2,1.19,Destiny: The Taken King(XOne),XOne
2012,7.7,1.18,Just Dance 4(X360),X360
2003,5.8,1.17,Medal of Honor: Rising Sun(XB),XB
2008,7.6,1.16,Mirror's Edge(X360),X360
2011,7.6,1.16,Your Shape: Fitness Evolved 2012(X360),X360
2013,5.8,1.16,FIFA 14(XOne),XOne
2010,5.8,1.16,Sniper: Ghost Warrior(X360),X360
2012,5.4,1.15,Medal of Honor: Warfighter(X360),X360
2003,9.1,1.14,The Lord of the Rings: The Return of the King(XB),XB
2014,7.7,1.14,Sunset Overdrive(XOne),XOne
2002,8,1.13,MechAssault(XB),XB
2004,8.6,1.13,Tom Clancy's Rainbow Six 3: Black Arrow(XB),XB
2009,6.8,1.13,Guitar Hero 5(X360),X360
2005,5.1,1.12,Call Of Duty 2: Big Red One(XB),XB
2011,8.2,1.12,Rocksmith(X360),X360
2004,8.3,1.12,Spider-Man 2(XB),XB
2010,6,1.12,Crackdown 2(X360),X360
2011,4.5,1.11,Dragon Age II(X360),X360
2003,7.6,1.11,Counter-Strike(XB),XB
2005,9,1.11,Tom Clancy's Splinter Cell: Chaos Theory(XB),XB
2013,7.7,1.11,WWE 2K14(X360),X360
2007,6.7,1.1,Medal of Honor: Airborne(X360),X360
2013,5.8,1.09,NCAA Football 14(X360),X360
2003,8.3,1.09,Madden NFL 2004(XB),XB
2010,2.1,1.09,Sonic Free Riders(X360),X360
2012,5.5,1.09,NCAA Football 13(X360),X360
2009,8,1.09,Skate 2(X360),X360
2016,7.4,1.08,Forza Horizon 3(XOne),XOne
2014,7.3,1.08,Plants vs. Zombies: Garden Warfare(X360),X360
2008,6.6,1.07,Tomb Raider: Underworld(X360),X360
2007,7.8,1.07,Pro Evolution Soccer 2008(X360),X360
2010,7.6,1.07,Red Dead Redemption: Undead Nightmare(X360),X360
2009,8,1.06,DJ Hero(X360),X360
2008,8.3,1.06,Bully: Scholarship Edition(X360),X360
2016,5.6,1.06,Overwatch(XOne),XOne
2010,7.3,1.06,Aliens vs Predator(X360),X360
2010,7.9,1.06,Darksiders(X360),X360
2008,7.2,1.06,Mercenaries 2: World in Flames(X360),X360
2013,6.8,1.06,LEGO Marvel Super Heroes(XOne),XOne
2001,8.3,1.05,The Simpsons: Road Rage(XB),XB
2005,7.6,1.05,Forza Motorsport(XB),XB
2009,8.4,1.04,WWE SmackDown vs. Raw 2010(X360),X360
2006,4.4,1.04,Sonic the Hedgehog(X360),X360
2005,8.8,1.04,Need for Speed: Most Wanted(XB),XB
2007,7.7,1.03,The Simpsons Game(X360),X360
2011,5.8,1.03,Brink(X360),X360
2011,7,1.03,LEGO Pirates of the Caribbean: The Video Game(X360),X360
2016,6.2,1.02,NBA 2K17(XOne),XOne
2007,8.1,1.02,Tom Clancy's Ghost Recon Advanced Warfighter 2(X360),X360
2009,7.4,1.02,LEGO Indiana Jones 2: The Adventure Continues(X360),X360
2011,7.6,1.02,Bulletstorm(X360),X360
2006,8.7,1.02,Madden NFL 07(XB),XB
2007,7.9,1.01,Ace Combat 6: Fires of Liberation(X360),X360
2008,8,1.01,Ninja Gaiden II(X360),X360
2014,7.3,1.01,Assassin's Creed: Rogue(X360),X360
2008,7,1.01,Prince of Persia(X360),X360
2003,8.9,1,SoulCalibur II(XB),XB
2000,8.5,0.99,NFL Fever 2002(XB),XB
2013,7.8,0.99,Just Dance 2014(X360),X360
2011,6.6,0.99,NCAA Football 12(X360),X360
2012,7.6,0.99,UFC Undisputed 3(X360),X360
2011,8.4,0.99,Dark Souls(X360),X360
2013,6.4,0.98,Dead Space 3(X360),X360
2013,7.5,0.98,Tom Clancy's Splinter Cell: Blacklist(X360),X360
2009,7.6,0.97,NBA 2K10(X360),X360
2005,8.3,0.97,NCAA Football 06(XB),XB
2015,5.1,0.97,Madden NFL 16(X360),X360
2009,8,0.97,Brutal Legend(X360),X360
2004,8.7,0.97,FIFA Soccer 2005(XB),XB
2011,5.2,0.97,Skylanders: Spyro's Adventure(X360),X360
2002,8.4,0.96,Mortal Kombat: Deadly Alliance(XB),XB
2004,8.7,0.95,ESPN NBA 2K5(XB),XB
2008,7.8,0.95,Sonic Unleashed(X360),X360
2010,7.3,0.95,Army of Two: The 40th Day(X360),X360
2015,3.2,0.94,NBA 2K16(X360),X360
2009,6.7,0.94,NCAA Football 10(X360),X360
2003,7.8,0.94,Prince of Persia: The Sands of Time(XB),XB
2002,8.5,0.93,Tony Hawk's Pro Skater 4(XB),XB
2014,6.9,0.93,Dragon Age: Inquisition(XOne),XOne
2009,8,0.93,Bayonetta(X360),X360
2009,7.8,0.93,Operation Flashpoint: Dragon Rising(X360),X360
2011,5.6,0.93,Wipeout: In The Zone(X360),X360
2010,7.1,0.92,NCAA Football 11(X360),X360
2014,8.4,0.92,South Park: The Stick of Truth(X360),X360
2010,7.7,0.92,Dante's Inferno(X360),X360
2008,7.1,0.92,WWE SmackDown vs. Raw 2009(X360),X360
2006,7.8,0.92,Blue Dragon(X360),X360
2008,7.2,0.91,Tom Clancy's EndWar(X360),X360
2013,5.7,0.91,NBA 2K14(XOne),XOne
2004,7.9,0.91,Sonic Mega Collection Plus(XB),XB
2007,8.3,0.9,Lost Odyssey(X360),X360
2015,7,0.9,Just Cause 3(XOne),XOne
2009,7.3,0.9,Marvel: Ultimate Alliance 2(X360),X360
2013,6.7,0.9,Crysis 3(X360),X360
2014,7,0.9,Far Cry 4(X360),X360
2012,8.3,0.9,The Witcher 2: Assassins of Kings(X360),X360
2003,7.6,0.9,Sonic Heroes(XB),XB
2002,7.5,0.9,James Bond 007: Agent Under Fire(XB),XB
2004,8.5,0.9,X-Men Legends(XB),XB
2004,7.6,0.9,NBA Live 2005(XB),XB
2012,6.7,0.89,FIFA Street(X360),X360
2014,6.8,0.89,Lego Batman 3: Beyond Gotham(X360),X360
2010,7.5,0.88,F1 2010(X360),X360
2016,6.4,0.88,Far Cry: Primal(XOne),XOne
2010,8.2,0.88,Rock Band 3(X360),X360
2010,7.6,0.88,WWE SmackDown vs. Raw 2011(X360),X360
2003,8.8,0.87,Crimson Skies: High Road to Revenge(XB),XB
2003,8.8,0.87,Tom Clancy's Ghost Recon: Island Thunder(XB),XB
2012,7.9,0.87,Sleeping Dogs(X360),X360
2012,7.7,0.87,Kingdoms of Amalur: Reckoning(X360),X360
2011,6.8,0.87,Michael Jackson: The Experience(X360),X360
2008,7.9,0.87,GRID(X360),X360
2007,7.4,0.87,DiRT(X360),X360
2009,8.1,0.87,Red Faction: Guerrilla(X360),X360
2002,8.1,0.87,Conflict: Desert Storm(XB),XB
2015,7.1,0.87,LEGO Jurassic World(X360),X360
2008,8.3,0.87,Brothers in Arms: Hell's Highway(X360),X360
2010,6.5,0.86,Guitar Hero: Warriors of Rock(X360),X360
2010,8.1,0.85,2010 FIFA World Cup South Africa(X360),X360
2007,7,0.85,NBA 2K8(X360),X360
2004,8.9,0.85,Tiger Woods PGA Tour 2005(XB),XB
2012,6.8,0.84,Sniper Elite V2(X360),X360
2011,4.4,0.83,Duke Nukem Forever(X360),X360
2003,7.8,0.83,Brute Force(XB),XB
2008,7.8,0.83,Sid Meier's Civilization Revolution(X360),X360
2002,7.8,0.82,James Bond 007: Nightfire(XB),XB
2010,7.9,0.82,DJ Hero 2(X360),X360
2002,6.4,0.82,Need for Speed: Hot Pursuit 2(XB),XB
2001,9,0.82,Amped: Freestyle Snowboarding(XB),XB
2007,7.6,0.82,Stranglehold(X360),X360
2012,8,0.81,Dance Central 3(X360),X360
2009,7.6,0.81,Pro Evolution Soccer 2010(X360),X360
2013,5.9,0.81,Madden NFL 25(XOne),XOne
2009,8.2,0.8,DiRT 2(X360),X360
2004,7.5,0.8,Prince of Persia: Warrior Within(XB),XB
2009,8.1,0.8,Guitar Hero: Metallica(X360),X360
2012,8,0.79,Darksiders II(X360),X360
2013,5.4,0.79,Need for Speed Rivals(X360),X360
2012,7,0.79,[Prototype 2](X360),X360
2009,6.9,0.79,The Godfather II(X360),X360
2012,7.8,0.79,Dragon's Dogma(X360),X360
2015,7.7,0.79,Rare Replay(XOne),XOne
2009,5,0.79,Band Hero(X360),X360
2003,8.2,0.79,FIFA Soccer 2004(XB),XB
2009,7.2,0.79,Star Ocean: The Last Hope(X360),X360
2014,5.1,0.78,Forza Horizon 2(X360),X360
2008,7,0.78,Too Human(X360),X360
2006,8.1,0.78,Tom Clancy's Splinter Cell: Double Agent(X360),X360
2010,8.5,0.78,Naruto Shippuden: Ultimate Ninja Storm 2(X360),X360
2011,7.4,0.78,Fight Night Champion(X360),X360
2013,6.3,0.78,Dead Island: Riptide(X360),X360
2011,8.2,0.78,Rayman Origins(X360),X360
2013,3.8,0.77,Aliens: Colonial Marines(X360),X360
2008,7.4,0.77,Lips(X360),X360
2005,7.3,0.77,Perfect Dark Zero(X360),X360
2012,4.9,0.77,Resident Evil: Operation Raccoon City(X360),X360
2011,6.5,0.77,UFC Personal Trainer: The Ultimate Fitness System(X360),X360
2004,4.7,0.76,Driv3r(XB),XB
2004,8.8,0.76,Mortal Kombat: Deception(XB),XB
2015,7.3,0.75,Metal Gear Solid V: The Phantom Pain(XOne),XOne
2006,7.8,0.75,Rockstar Games presents Table Tennis(X360),X360
2004,7.8,0.75,Tony Hawk's Underground 2(XB),XB
2008,7.1,0.75,Turok(X360),X360
2014,7.9,0.74,Dark Souls II(X360),X360
2005,7.4,0.74,Midnight Club 3: DUB Edition(XB),XB
2002,8.2,0.74,Unreal Championship(XB),XB
2008,8.2,0.74,Tales of Vesperia(X360),X360
2011,6.3,0.73,Final Fantasy XIII-2(X360),X360
