2009,7.6,8.01,The Sims 3(PC),PC
2004,7.3,6.29,World of Warcraft(PC),PC
2012,4,5.14,Diablo III(PC),PC
2010,8.2,4.84,StarCraft II: Wings of Liberty(PC),PC
1997,9.1,4.12,Half-Life(PC),PC
2007,7.9,4.09,World of Warcraft: The Burning Crusade(PC),PC
2011,8.1,3.88,The Elder Scrolls V: Skyrim(PC),PC
2002,8,3.76,The Sims: Unleashed(PC),PC
2002,7.8,3.07,The Sims: Vacation(PC),PC
2014,3.9,3.05,The Sims 4(PC),PC
2000,6.6,2.99,The Sims: Livin Large(PC),PC
2011,5.9,2.96,Star Wars: The Old Republic(PC),PC
2011,7.5,2.78,Battlefield 3(PC),PC
1997,9,2.4,Theme Hospital(PC),PC
2004,9.1,2.37,Half-Life 2(PC),PC
2012,7.9,2.31,Guild Wars 2(PC),PC
1997,8.3,2.29,Tomb Raider II(PC),PC
2001,7.9,2.16,The Sims: House Party(PC),PC
2010,5.6,2.08,World of Warcraft: Cataclysm(PC),PC
1998,8.3,2.08,Sim Theme Park(PC),PC
2003,8.6,1.92,The Sims: Makin' Magic(PC),PC
2012,4.8,1.82,World of Warcraft: Mists of Pandaria(PC),PC
2001,7.9,1.82,The Sims: Hot Date(PC),PC
2011,2.5,1.72,Call of Duty: Modern Warfare 3(PC),PC
2010,5.3,1.7,The Sims 3: Late Night Expansion Pack(PC),PC
2010,7.9,1.68,Sid Meier's Civilization V(PC),PC
2003,8.2,1.68,The Sims: Superstar(PC),PC
2013,7.9,1.67,StarCraft II: Heart of the Swarm(PC),PC
1996,8.7,1.59,Diablo(PC),PC
2003,9,1.54,Warcraft III: The Frozen Throne(PC),PC
2012,4.2,1.53,Call of Duty: Black Ops II(PC),PC
2011,8,1.51,Football Manager 2012(PC),PC
2011,7,1.43,Anno 2070(PC),PC
2013,2.2,1.42,SimCity (2013)(PC),PC
2013,6,1.35,Battlefield 4(PC),PC
2008,7.5,1.32,World of Warcraft: Wrath of the Lich King(PC),PC
2015,5.4,1.29,Fallout 4(PC),PC
2005,6.6,1.27,The Sims 2: Nightlife(PC),PC
2010,8.4,1.26,Football Manager 2011(PC),PC
2002,8.5,1.25,RollerCoaster Tycoon 2(PC),PC
2015,7.9,1.17,Grand Theft Auto V(PC),PC
2010,8.6,1.17,Fallout: New Vegas(PC),PC
2008,5.3,1.17,Spore(PC),PC
2008,8.1,1.15,Worldwide Soccer Manager 2009(PC),PC
2012,6.7,1.15,Football Manager 2013(PC),PC
2007,8.5,1.15,Call of Duty 4: Modern Warfare(PC),PC
2007,8,1.12,Worldwide Soccer Manager 2008(PC),PC
2009,6.9,1.08,Empire: Total War(PC),PC
2001,9.1,1.06,Diablo II: Lord of Destruction(PC),PC
1996,8.5,1.03,Tomb Raider(PC),PC
2008,7.9,0.98,Fallout 3(PC),PC
2005,8.9,0.97,Grand Theft Auto: San Andreas(PC),PC
2012,5.5,0.97,Mass Effect 3(PC),PC
2012,8.2,0.96,Far Cry 3(PC),PC
2012,7.5,0.96,Farming Simulator 2013(PC),PC
2011,8.5,0.96,The Witcher 2: Assassins of Kings(PC),PC
2012,6.2,0.93,Assassin's Creed III(PC),PC
2012,8.2,0.93,Borderlands 2(PC),PC
2014,5.7,0.9,The Elder Scrolls Online(PC),PC
2009,4.2,0.88,Call of Duty: Modern Warfare 2(PC),PC
2008,6.6,0.88,Grand Theft Auto IV(PC),PC
2011,8.8,0.76,Portal 2(PC),PC
2011,7.4,0.74,Assassin's Creed: Revelations(PC),PC
2011,6.8,0.74,Crysis 2(PC),PC
2014,5.9,0.73,Dragon Age: Inquisition(PC),PC
2013,4.2,0.72,Total War: Rome II(PC),PC
2015,9.3,0.72,The Witcher 3: Wild Hunt(PC),PC
2010,8.3,0.72,Battlefield: Bad Company 2(PC),PC
2012,8.2,0.71,XCOM: Enemy Unknown(PC),PC
2007,8,0.71,Crysis(PC),PC
2011,6.1,0.69,The Sims: Medieval(PC),PC
2011,7.3,0.67,RIFT(PC),PC
2008,8.6,0.67,Mass Effect(PC),PC
2010,6.5,0.66,The Sims 3: High-End Loft Stuff(PC),PC
2010,7.9,0.66,Napoleon: Total War(PC),PC
2013,8.5,0.66,BioShock Infinite(PC),PC
2016,8,0.65,Farming Simulator 17(PC),PC
2013,7.7,0.64,Assassin's Creed IV: Black Flag(PC),PC
2013,5.5,0.64,Football Manager 2014(PC),PC
2011,4.5,0.63,Dragon Age II(PC),PC
2014,6.7,0.63,Far Cry 4(PC),PC
2011,3.6,0.63,The Sims 3: Generations(PC),PC
2013,6.5,0.63,Crysis 3(PC),PC
1998,8.2,0.62,Tomb Raider III: Adventures of Lara Croft(PC),PC
2011,8.3,0.6,Total War: Shogun 2(PC),PC
2008,8,0.59,Dead Space(PC),PC
2011,8.2,0.59,Assassin's Creed: Brotherhood(PC),PC
2011,8.5,0.58,Deus Ex: Human Revolution(PC),PC
2009,8,0.57,The Sims 3: World Adventures(PC),PC
2014,6.2,0.56,Titanfall(PC),PC
2014,3,0.55,Assassin's Creed: Unity(PC),PC
2010,6.9,0.55,Assassin's Creed II(PC),PC
2016,6.8,0.53,Overwatch(PC),PC
2015,8.3,0.53,StarCraft II: Legacy of the Void(PC),PC
2011,8.6,0.53,Batman: Arkham City(PC),PC
2006,8.6,0.52,The Sims 2: Open for Business(PC),PC
2009,8.6,0.51,Dragon Age: Origins(PC),PC
2008,7.6,0.49,Euro Truck Simulator(PC),PC
2010,6.4,0.49,Medal of Honor(PC),PC
2008,3.6,0.49,Sniper: Art of Victory(PC),PC
2008,5.8,0.48,Far Cry 2(PC),PC
2014,5.9,0.47,World of Warcraft: Warlords of Draenor(PC),PC
2009,8.1,0.47,"Warhammer 40,000: Dawn of War II(PC)",PC
2014,6,0.46,Football Manager 2015(PC),PC
2010,7.3,0.46,The Sims 3: Ambitions(PC),PC
2011,5.6,0.46,The Sims 3: Outdoor Living Stuff(PC),PC
2014,8.2,0.45,Wolfenstein: The New Order(PC),PC
2014,4.7,0.45,Watch Dogs(PC),PC
2012,7.6,0.43,Max Payne 3(PC),PC
2006,7.6,0.43,Microsoft Flight Simulator X(PC),PC
1998,8.6,0.41,Tomb Raider: The Last Revelation(PC),PC
2016,5.8,0.41,Tom Clancy's The Division(PC),PC
2007,8.5,0.41,BioShock(PC),PC
2014,4.5,0.41,Call of Duty: Advanced Warfare(PC),PC
2011,5.7,0.41,Duke Nukem Forever(PC),PC
2013,4.6,0.4,FIFA 14(PC),PC
2012,6.6,0.4,FIFA Soccer 13(PC),PC
2010,7.9,0.4,Mafia II(PC),PC
2010,8.8,0.39,Mass Effect 2(PC),PC
2016,7.6,0.38,Battlefield 1(PC),PC
2011,8.1,0.38,Saints Row: The Third(PC),PC
2009,8.8,0.38,Dawn of Discovery(PC),PC
2005,7.7,0.38,Age of Empires III(PC),PC
2010,6.7,0.37,Need for Speed: Hot Pursuit(PC),PC
2011,5.2,0.37,Rage(PC),PC
2008,8,0.37,Medieval II: Total War Gold Edition(PC),PC
2011,5.8,0.36,Need for Speed: The Run(PC),PC
2014,5.5,0.36,Sid Meier's Civilization: Beyond Earth(PC),PC
2009,8.5,0.36,Left 4 Dead 2(PC),PC
2014,8,0.35,Middle-Earth: Shadow of Mordor(PC),PC
2015,6.9,0.35,Football Manager 2016(PC),PC
2013,2.1,0.34,Company of Heroes 2(PC),PC
2011,6.3,0.34,The Sims 3: Town Life Stuff(PC),PC
2012,5.4,0.33,Medal of Honor: Warfighter(PC),PC
2008,8.5,0.32,The Witcher: Enhanced Edition(PC),PC
2011,8.3,0.32,Dead Space 2(PC),PC
2009,8.7,0.32,Batman: Arkham Asylum(PC),PC
2016,7.5,0.32,World of Warcraft: Legion(PC),PC
2011,5.4,0.32,Fable III(PC),PC
2013,7.5,0.31,Batman: Arkham Origins(PC),PC
2010,5.2,0.31,The Settlers 7: Paths to a Kingdom(PC),PC
2012,6.6,0.3,Kingdoms of Amalur: Reckoning(PC),PC
2006,8.3,0.3,1701 A.D.(PC),PC
2004,8.8,0.29,The Sims 2(PC),PC
2005,8.5,0.29,Need for Speed: Most Wanted(PC),PC
2014,6.2,0.29,Borderlands: The Pre-Sequel(PC),PC
2003,8.7,0.29,SimCity 4(PC),PC
2011,3.7,0.29,World of Tanks(PC),PC
2014,4.2,0.28,FIFA 15(PC),PC
2014,5.9,0.27,The Evil Within(PC),PC
2012,8,0.27,Mass Effect Trilogy(PC),PC
2004,5,0.27,RollerCoaster Tycoon 3(PC),PC
2010,8.1,0.27,R.U.S.E.(PC),PC
2011,7.7,0.27,Tropico 4(PC),PC
2008,8.4,0.26,Zoo Tycoon 2: Ultimate Collection(PC),PC
2006,8.1,0.25,The Elder Scrolls IV: Oblivion(PC),PC
2010,3.5,0.25,Silent Hunter 5: Battle of the Atlantic(PC),PC
2011,7.5,0.25,LEGO Star Wars III: The Clone Wars(PC),PC
2015,5.9,0.25,Anno 2205(PC),PC
2013,3.3,0.25,Need for Speed Rivals(PC),PC
2011,7.9,0.25,L.A. Noire: The Complete Edition(PC),PC
2016,7.3,0.25,Sid Meier's Civilization VI(PC),PC
2012,7,0.24,Hitman: Absolution(PC),PC
2011,5.5,0.24,Homefront(PC),PC
2015,7.3,0.24,Total War: Attila(PC),PC
2010,8.1,0.24,Metro 2033(PC),PC
2011,7.3,0.24,Angry Birds(PC),PC
2011,6.8,0.23,DC Universe Online(PC),PC
2016,7.1,0.23,XCOM 2(PC),PC
2015,6.9,0.23,Tom Clancy's Rainbow Six: Siege(PC),PC
2012,8.2,0.23,Spec Ops: The Line(PC),PC
2012,5.6,0.22,Risen 2: Dark Waters(PC),PC
2015,7.3,0.22,The Sims 4: Get Together(PC),PC
2012,8.2,0.22,LEGO The Lord of the Rings(PC),PC
2011,6.8,0.22,Dead Island(PC),PC
2004,3.5,0.21,Star Wars: Battlefront(PC),PC
2015,5.9,0.21,Assassin's Creed Syndicate(PC),PC
2013,6.5,0.21,Defiance(PC),PC
2003,7.5,0.2,EVE Online(PC),PC
2011,7.4,0.2,"Warhammer 40,000: Space Marine(PC)",PC
2015,4.4,0.2,FIFA 16(PC),PC
2011,6.5,0.2,Two Worlds II(PC),PC
2015,7.9,0.2,Dying Light(PC),PC
2010,7.4,0.19,Aliens vs Predator(PC),PC
2016,3.2,0.19,Mafia III(PC),PC
2010,6.2,0.19,Supreme Commander 2(PC),PC
2014,8.6,0.19,South Park: The Stick of Truth(PC),PC
2010,8.6,0.19,NBA 2K11(PC),PC
2013,8.6,0.19,Metro: Last Light(PC),PC
2015,4.3,0.19,Evolve(PC),PC
2013,7.4,0.19,Tom Clancy's Splinter Cell: Blacklist(PC),PC
2011,7.2,0.19,F1 2011(PC),PC
2013,7.4,0.19,Saints Row IV(PC),PC
2010,4.4,0.19,Arcania: Gothic 4(PC),PC
2011,7.1,0.19,The Lord of the Rings: War in the North(PC),PC
2011,7,0.18,Driver: San Francisco(PC),PC
2008,7.5,0.18,Call of Duty: World at War(PC),PC
2013,3.5,0.18,Aliens: Colonial Marines(PC),PC
2010,7.7,0.18,FIFA Soccer 11(PC),PC
2009,7.8,0.18,Borderlands(PC),PC
2011,6,0.18,Brink(PC),PC
2014,7.1,0.17,Dark Souls II(PC),PC
2011,4.7,0.17,Dungeon Siege III(PC),PC
2012,8.2,0.17,The Secret World(PC),PC
2012,4.9,0.17,Tom Clancy's Ghost Recon: Future Soldier(PC),PC
2009,8.5,0.17,Age of Empires III: Complete Collection(PC),PC
2005,8.8,0.17,Star Wars: Battlefront II(PC),PC
2013,8.1,0.17,LEGO Marvel Super Heroes(PC),PC
2016,4.8,0.16,Far Cry: Primal(PC),PC
2005,8.3,0.16,Sid Meier's Civilization IV(PC),PC
2011,3,0.16,Stronghold 3(PC),PC
2014,6.4,0.16,The Crew(PC),PC
2012,7.5,0.16,The Sims 3: Seasons(PC),PC
2011,7.1,0.16,NBA 2K12(PC),PC
2011,7.7,0.16,Bulletstorm(PC),PC
2014,7.4,0.16,Wildstar(PC),PC
2010,5.5,0.16,Sniper: Ghost Warrior(PC),PC
2011,5.9,0.15,F.E.A.R. 3(PC),PC
2012,7.8,0.15,Darksiders II(PC),PC
2011,6.9,0.15,DiRT 3(PC),PC
2010,7.8,0.15,Darksiders(PC),PC
2012,8.2,0.15,Deponia(PC),PC
2012,6.9,0.15,F1 2012(PC),PC
2011,8.5,0.14,Terraria(PC),PC
2014,8.4,0.14,Alien: Isolation(PC),PC
2015,5.3,0.14,Just Cause 3(PC),PC
2009,7.5,0.14,ArmA II(PC),PC
2015,8.9,0.14,Cities: Skylines(PC),PC
2007,9.3,0.14,The Orange Box(PC),PC
2003,9,0.14,Star Wars: Knights of the Old Republic(PC),PC
2009,8.1,0.14,Risen(PC),PC
2012,7.6,0.14,The Darkness II(PC),PC
2000,8,0.14,Age of Empires: Collector's Edition(PC),PC
2015,3.8,0.14,Battlefield: Hardline(PC),PC
2010,6.3,0.14,Dead Rising 2(PC),PC
2016,3,0.14,Call of Duty: Infinite Warfare(PC),PC
2011,7.3,0.14,Red Orchestra 2: Heroes of Stalingrad(PC),PC
2012,8.7,0.13,Euro Truck Simulator 2(PC),PC
2002,9.1,0.13,Warcraft III: Reign of Chaos(PC),PC
2016,7.3,0.13,Total War: WARHAMMER(PC),PC
2015,2.5,0.13,Batman: Arkham Knight(PC),PC
2000,8.8,0.13,Diablo II(PC),PC
2010,7,0.13,Farming Simulator 2011(PC),PC
2015,7.1,0.13,Project CARS(PC),PC
2010,7.7,0.12,Just Cause 2(PC),PC
2012,8.2,0.12,Sleeping Dogs(PC),PC
2016,7.9,0.12,Rise of the Tomb Raider(PC),PC
2016,6,0.12,Dishonored 2(PC),PC
2011,8.4,0.12,Alice: Madness Returns(PC),PC
2014,7,0.12,Tropico 5(PC),PC
2016,4.2,0.12,FIFA 17(PC),PC
2011,6,0.12,Darkspore(PC),PC
2011,8.3,0.11,18 Wheels of Steel: Extreme Trucker 2(PC),PC
2010,7.9,0.11,Lost Horizon(PC),PC
2011,3.3,0.11,Call of Juarez: The Cartel(PC),PC
2001,8.9,0.11,Stronghold(PC),PC
2009,8.8,0.11,Machinarium(PC),PC
2011,8.3,0.11,Sonic Generations(PC),PC
2012,6.4,0.11,[Prototype 2](PC),PC
2013,7.4,0.11,ArmA III(PC),PC
2010,5.2,0.11,Tom Clancy's Splinter Cell: Conviction(PC),PC
2011,4.9,0.11,Stronghold Kingdoms(PC),PC
2009,8.2,0.1,The Book of Unwritten Tales(PC),PC
2015,7.3,0.1,Wasteland 2(PC),PC
2013,4.4,0.1,Pro Evolution Soccer 2014(PC),PC
2004,9.1,0.1,Rome: Total War(PC),PC
2004,7.6,0.1,Doom 3(PC),PC
2016,5.7,0.1,The Sims 4: City Living(PC),PC
2009,7.6,0.1,The Whispered World(PC),PC
2010,4.1,0.1,Harry Potter and the Deathly Hallows - Part 1(PC),PC
2015,5.7,0.1,NBA 2K16(PC),PC
2011,5,0.1,Harry Potter and the Deathly Hallows - Part 2(PC),PC
2014,4.8,0.1,F1 2014(PC),PC
2011,3.5,0.1,Skylanders: Spyro's Adventure(PC),PC
2006,8.9,0.1,Medieval II: Total War(PC),PC
2011,4.6,0.09,Dungeons(PC),PC
2009,7.5,0.09,Burnout Paradise: The Ultimate Box(PC),PC
1999,9,0.09,Age of Empires II: The Age of Kings(PC),PC
2007,5.6,0.09,Halo 2(PC),PC
2016,4.3,0.09,Football Manager 2017(PC),PC
2011,6.4,0.09,Pro Evolution Soccer 2012(PC),PC
2015,7.6,0.09,Wolfenstein: The Old Blood(PC),PC
2009,8.2,0.09,Crysis: Maximum Edition(PC),PC
2014,5.7,0.09,Risen 3: Titan Lords(PC),PC
2011,6.7,0.09,Red Faction: Armageddon(PC),PC
2008,7.7,0.09,The Sims 2: Apartment Life(PC),PC
2002,8.9,0.09,Age of Mythology(PC),PC
2004,8.9,0.08,Counter-Strike: Source(PC),PC
2011,7.7,0.08,Gray Matter(PC),PC
2006,8.4,0.08,Star Wars: Empire at War(PC),PC
2010,8.1,0.08,Bejeweled 3(PC),PC
2012,6.9,0.08,Pro Evolution Soccer 2013(PC),PC
2016,6.9,0.08,Battleborn(PC),PC
2005,8.4,0.08,Battlefield 2(PC),PC
2016,8,0.08,Titanfall 2(PC),PC
2011,5.9,0.08,Major League Baseball 2K11(PC),PC
2010,5.4,0.08,The Sims 3: Fast Lane Stuff(PC),PC
2013,5.8,0.08,Sniper: Ghost Warrior 2(PC),PC
2011,7.8,0.08,"Warhammer 40,000: Dawn of War II - Retribution(PC)",PC
2011,5.8,0.08,The First Templar(PC),PC
2012,6.5,0.08,Game of Thrones(PC),PC
2015,7.5,0.08,Assassin's Creed: Rogue(PC),PC
2008,7.7,0.08,Tomb Raider: Underworld(PC),PC
2013,3.3,0.08,X Rebirth(PC),PC
2005,7.9,0.08,Silent Hunter III(PC),PC
2011,6.7,0.08,The Sims 3: Barnacle Bay(PC),PC
2015,7.7,0.08,Metal Gear Solid V: The Phantom Pain(PC),PC
2011,8.2,0.08,Serious Sam 3: BFE(PC),PC
2008,4.9,0.08,Need For Speed: Undercover(PC),PC
2012,8.5,0.08,Need for Speed: Most Wanted(PC),PC
2012,8.4,0.08,Rayman Origins(PC),PC
2004,8.5,0.07,Need for Speed Underground 2(PC),PC
2009,8,0.07,Torchlight(PC),PC
2009,7.8,0.07,F.E.A.R. 2: Project Origin(PC),PC
2004,8.6,0.07,The Lord of the Rings: The Battle for Middle-Earth(PC),PC
2009,7.7,0.07,Divinity II: Ego Draconis(PC),PC
2010,6.2,0.07,Emergency 2012(PC),PC
2009,7.1,0.07,Hearts of Iron III(PC),PC
2016,8.6,0.07,Dark Souls III(PC),PC
2003,8.3,0.07,SimCity 4: Deluxe Edition(PC),PC
2011,4.9,0.07,Operation Flashpoint: Red River(PC),PC
2009,9,0.07,Football Manager 2010(PC),PC
2005,8.7,0.07,Fable: The Lost Chapters(PC),PC
2007,7.3,0.07,The Sims 2: Seasons(PC),PC
2012,8,0.07,The Testament of Sherlock Holmes(PC),PC
2003,8.2,0.07,Microsoft Flight Simulator 2004: A Century of Flight(PC),PC
2013,7.9,0.07,Goodbye Deponia(PC),PC
2009,7.1,0.07,Resident Evil 5(PC),PC
2010,6,0.07,TRON: Evolution(PC),PC
2011,5.6,0.07,Cities XL 2012(PC),PC
2012,8,0.06,Alan Wake(PC),PC
2007,8.5,0.06,Age of Empires III: The Asian Dynasties(PC),PC
2013,5.7,0.06,GRID 2(PC),PC
2016,4.4,0.06,Mirror's Edge Catalyst(PC),PC
2014,5.8,0.06,Pro Evolution Soccer 2015(PC),PC
2011,5.6,0.06,Age of Empires Online(PC),PC
2014,6.8,0.06,Lego Batman 3: Beyond Gotham(PC),PC
2014,6.8,0.06,The LEGO Movie Videogame(PC),PC
2008,7.8,0.06,LEGO Batman: The Videogame(PC),PC
2010,7.4,0.06,Blur(PC),PC
2011,7.9,0.06,The Next BIG Thing(PC),PC
2011,7.4,0.06,EverQuest II: Destiny of Velious(PC),PC
2007,8,0.06,Unreal Tournament III(PC),PC
2005,8.4,0.06,Call of Duty 2(PC),PC
2011,5.3,0.06,Dead Rising 2: Off the Record(PC),PC
2007,8.8,0.06,The Witcher(PC),PC
2009,8.7,0.06,S.T.A.L.K.E.R.: Call of Pripyat(PC),PC
2010,6.8,0.06,Create(PC),PC
2003,8,0.06,Zoo Tycoon: Complete Collection(PC),PC
2008,6.9,0.06,Sacred 2: Fallen Angel(PC),PC
2009,5.8,0.06,Need for Speed: Shift(PC),PC
2004,8.1,0.06,Zoo Tycoon 2(PC),PC
2016,2.9,0.06,Street Fighter V(PC),PC
2007,8.4,0.06,S.T.A.L.K.E.R.: Shadow of Chernobyl(PC),PC
2005,7.8,0.06,The Sims 2: University(PC),PC
2001,7.8,0.06,Harry Potter and the Sorcerer's Stone(PC),PC
2013,7.4,0.06,Remember Me(PC),PC
2009,8,0.06,The Saboteur(PC),PC
2016,8.2,0.06,Rocket League(PC),PC
2009,8.1,0.06,Mirror's Edge(PC),PC
2006,8.1,0.06,Titan Quest(PC),PC
2006,7.3,0.06,Gothic 3(PC),PC
2010,6.6,0.05,F1 2010(PC),PC
1999,8.8,0.05,Dungeon Keeper 2(PC),PC
2016,6.9,0.05,Hearts of Iron IV(PC),PC
2010,5.1,0.05,Front Mission Evolved(PC),PC
2012,6.7,0.05,The Lost Chronicles of Zerzura(PC),PC
2009,7.4,0.05,4 Elements(PC),PC
2014,7.4,0.05,Murdered: Soul Suspect(PC),PC
2011,5.5,0.05,Airline Tycoon 2(PC),PC
2011,7.1,0.05,IL-2 Sturmovik: Cliffs of Dover(PC),PC
2007,7.3,0.05,Medal of Honor: Airborne(PC),PC
2011,8.2,0.05,Men of War: Assault Squad(PC),PC
2015,3.6,0.05,F1 2015(PC),PC
2011,6.6,0.05,Hunted: The Demon's Forge(PC),PC
2010,3.8,0.05,Tom Clancy's HAWX 2(PC),PC
2015,5.1,0.05,Mortal Kombat X(PC),PC
2011,7.7,0.05,Cities in Motion(PC),PC
2009,6.8,0.05,Venetica(PC),PC
